route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
203,203-Saturday-1-21FAL-0000010,2733860,Sportsworld Station,0,305184,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733861,Sportsworld Station,0,305184,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733862,Sportsworld Station,0,305184,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733863,Sportsworld Station,0,305219,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733864,Sportsworld Station,0,307888,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733865,Sportsworld Station,0,305221,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733866,Sportsworld Station,0,305185,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733867,Sportsworld Station,0,307891,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733868,Sportsworld Station,0,305184,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733869,Sportsworld Station,0,305186,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733870,Sportsworld Station,0,305219,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733871,Sportsworld Station,0,307888,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733872,Sportsworld Station,0,305221,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733873,Sportsworld Station,0,305185,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733874,Sportsworld Station,0,307891,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733875,Sportsworld Station,0,305184,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733876,Sportsworld Station,0,305186,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733877,Sportsworld Station,0,305219,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733878,Sportsworld Station,0,307888,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733879,Sportsworld Station,0,305221,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733880,Sportsworld Station,0,305185,2030008,1,1
203,203-Saturday-1-21FAL-0000010,2733881,Cambridge Centre Station,1,305219,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733882,Sportsworld Station,0,305185,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733883,Cambridge Centre Station,1,305221,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733884,Sportsworld Station,0,305185,2030004,1,1
203,203-Saturday-1-21FAL-0000010,2733885,Cambridge Centre Station,1,307888,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733886,Sportsworld Station,0,305185,2030008,1,1
203,203-Saturday-1-21FAL-0000010,2733887,Cambridge Centre Station,1,305184,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733888,Cambridge Centre Station,1,305184,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733889,Cambridge Centre Station,1,305184,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733890,Cambridge Centre Station,1,305219,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733891,Cambridge Centre Station,1,307888,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733892,Cambridge Centre Station,1,305221,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733893,Cambridge Centre Station,1,305185,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733894,Cambridge Centre Station,1,307891,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733895,Cambridge Centre Station,1,305184,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733896,Cambridge Centre Station,1,305186,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733897,Cambridge Centre Station,1,305219,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733898,Cambridge Centre Station,1,307888,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733899,Cambridge Centre Station,1,305221,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733900,Cambridge Centre Station,1,305185,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733901,Cambridge Centre Station,1,307891,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733902,Cambridge Centre Station,1,305184,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733903,Cambridge Centre Station,1,305186,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733904,Cambridge Centre Station,1,305185,2030007,1,1
203,203-Saturday-1-21FAL-0000010,2733905,Cambridge Centre Station,1,305185,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733906,Cambridge Centre Station,1,305185,2030005,1,1
203,203-Saturday-1-21FAL-0000010,2733907,Cambridge Centre Station,1,305185,2030007,1,1
203,203-Sunday-1-21FAL-0000001,2736798,Sportsworld Station,0,308908,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736799,Sportsworld Station,0,308909,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736800,Sportsworld Station,0,308910,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736801,Sportsworld Station,0,308908,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736802,Sportsworld Station,0,308909,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736803,Sportsworld Station,0,308910,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736804,Sportsworld Station,0,308908,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736805,Sportsworld Station,0,308909,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736806,Sportsworld Station,0,308910,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736807,Sportsworld Station,0,308908,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736808,Sportsworld Station,0,308909,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736809,Sportsworld Station,0,308908,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736810,Sportsworld Station,0,308909,2030004,1,1
203,203-Sunday-1-21FAL-0000001,2736811,Cambridge Centre Station,1,308909,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736812,Cambridge Centre Station,1,308908,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736813,Cambridge Centre Station,1,308909,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736814,Cambridge Centre Station,1,308910,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736815,Cambridge Centre Station,1,308908,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736816,Cambridge Centre Station,1,308909,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736817,Cambridge Centre Station,1,308910,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736818,Cambridge Centre Station,1,308908,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736819,Cambridge Centre Station,1,308909,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736820,Cambridge Centre Station,1,308910,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736821,Cambridge Centre Station,1,308908,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736822,Cambridge Centre Station,1,308909,2030005,1,1
203,203-Sunday-1-21FAL-0000001,2736823,Cambridge Centre Station,1,308908,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785000,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785001,Conestoga College,0,309842,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785002,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785003,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785004,Conestoga College,0,309842,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785005,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785006,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785007,Conestoga College,0,309841,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785008,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785009,Conestoga College,0,309845,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785010,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785011,Conestoga College,0,309841,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785012,Sportsworld Station,0,309840,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785013,Sportsworld Station,0,309845,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785014,Sportsworld Station,0,309840,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785015,Sportsworld Station,0,309845,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785016,Sportsworld Station,0,309840,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785017,Sportsworld Station,0,309845,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785018,Sportsworld Station,0,309840,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785019,Sportsworld Station,0,309845,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785020,Sportsworld Station,0,309840,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785021,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785022,Cambridge Centre Station,1,309845,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785023,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785024,Cambridge Centre Station,1,309841,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785025,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785026,Cambridge Centre Station,1,309845,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785027,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785028,Cambridge Centre Station,1,309845,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785029,Cambridge Centre Station,1,309842,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785030,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785031,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785032,Cambridge Centre Station,1,309842,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785033,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785035,Cambridge Centre Station,1,309845,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785036,Cambridge Centre Station,1,309840,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785037,Cambridge Centre Station,1,309845,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785038,Cambridge Centre Station,1,309840,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785039,Cambridge Centre Station,1,309845,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785040,Cambridge Centre Station,1,309840,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785041,Cambridge Centre Station,1,309845,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785042,Conestoga College,0,309841,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785043,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785044,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785045,Conestoga College,0,309841,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785046,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785047,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785048,Conestoga College,0,309842,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785049,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785050,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785051,Conestoga College,0,309842,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785052,Conestoga College,0,309837,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785053,Cambridge Centre Station,1,309841,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785054,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785055,Cambridge Centre Station,1,309845,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785056,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785057,Cambridge Centre Station,1,309842,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785058,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785059,Cambridge Centre Station,1,309845,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785060,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785061,Cambridge Centre Station,1,309842,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785066,Cambridge Centre Station,1,309845,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785067,Conestoga College,0,309840,2030013,1,1
203,203-Weekday-2-21FAL-1111100,2785068,Cambridge Centre Station,1,309838,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2785069,Cambridge Centre Station,1,309840,2030005,1,1
203,203-Weekday-2-21FAL-1111100,2785070,Sportsworld Station,0,309845,2030004,1,1
203,203-Weekday-2-21FAL-1111100,2785072,Cambridge Centre Station,1,309839,2030014,1,1
203,203-Weekday-2-21FAL-1111100,2787022,Cambridge Centre Station,1,309840,2030005,1,1
204,204-Holiday1-1-21FAL-0000001,2739287,The Boardwalk Station,1,305438,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739288,The Boardwalk Station,1,305441,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739289,The Boardwalk Station,1,305442,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739290,The Boardwalk Station,1,305443,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739291,The Boardwalk Station,1,305439,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739292,The Boardwalk Station,1,305440,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739293,The Boardwalk Station,1,305451,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739294,The Boardwalk Station,1,305450,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739295,The Boardwalk Station,1,305441,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739296,The Boardwalk Station,1,305442,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739297,The Boardwalk Station,1,305443,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739298,The Boardwalk Station,1,305439,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739299,The Boardwalk Station,1,305440,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739300,The Boardwalk Station,1,305438,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739301,The Boardwalk Station,1,305451,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739302,The Boardwalk Station,1,305450,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739303,The Boardwalk Station,1,305441,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739304,The Boardwalk Station,1,305442,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739305,The Boardwalk Station,1,305443,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739306,The Boardwalk Station,1,305439,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739307,The Boardwalk Station,1,305440,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739308,The Boardwalk Station,1,305438,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739309,The Boardwalk Station,1,305451,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739310,The Boardwalk Station,1,305450,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739311,The Boardwalk Station,1,305441,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739312,The Boardwalk Station,1,305442,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739313,The Boardwalk Station,1,305443,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739314,The Boardwalk Station,1,305439,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739315,The Boardwalk Station,1,305440,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739316,The Boardwalk Station,1,305438,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739317,The Boardwalk Station,1,305451,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739318,The Boardwalk Station,1,305450,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739319,The Boardwalk Station,1,305441,2040008,1,1
204,204-Holiday1-1-21FAL-0000001,2739320,Ottawa/Lackner,0,305440,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739321,Ottawa/Lackner,0,305439,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739322,Ottawa/Lackner,0,305440,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739323,Ottawa/Lackner,0,305438,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739324,Ottawa/Lackner,0,305451,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739325,Ottawa/Lackner,0,305450,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739326,Ottawa/Lackner,0,305441,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739327,Ottawa/Lackner,0,305442,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739328,Ottawa/Lackner,0,305443,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739329,Ottawa/Lackner,0,305439,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739330,Ottawa/Lackner,0,305438,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739331,Ottawa/Lackner,0,305451,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739332,Ottawa/Lackner,0,305450,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739333,Ottawa/Lackner,0,305441,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739334,Ottawa/Lackner,0,305442,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739335,Ottawa/Lackner,0,305443,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739336,Ottawa/Lackner,0,305439,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739337,Ottawa/Lackner,0,305440,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739338,Ottawa/Lackner,0,305438,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739339,Ottawa/Lackner,0,305451,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739340,Ottawa/Lackner,0,305450,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739341,Ottawa/Lackner,0,305441,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739342,Ottawa/Lackner,0,305442,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739343,Ottawa/Lackner,0,305443,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739344,Ottawa/Lackner,0,305439,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739345,Ottawa/Lackner,0,305440,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739346,Ottawa/Lackner,0,305438,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739347,Ottawa/Lackner,0,305451,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739348,Ottawa/Lackner,0,305450,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739349,Ottawa/Lackner,0,305441,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739350,Ottawa/Lackner,0,305442,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739351,Ottawa/Lackner,0,305443,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739352,Ottawa/Lackner,0,305439,2040009,1,1
204,204-Holiday1-1-21FAL-0000001,2739353,Ottawa/Lackner,0,305440,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733908,Ottawa/Lackner,0,305141,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733909,Ottawa/Lackner,0,305144,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733910,Ottawa/Lackner,0,305176,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733911,Ottawa/Lackner,0,305165,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733912,Ottawa/Lackner,0,305193,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733913,Ottawa/Lackner,0,305192,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733914,Ottawa/Lackner,0,305143,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733915,Ottawa/Lackner,0,305142,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733916,Ottawa/Lackner,0,305141,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733917,Ottawa/Lackner,0,305144,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733918,Ottawa/Lackner,0,305176,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733919,Ottawa/Lackner,0,305165,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733920,Ottawa/Lackner,0,305193,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733921,Ottawa/Lackner,0,305192,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733922,Ottawa/Lackner,0,305143,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733923,Ottawa/Lackner,0,305142,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733924,Ottawa/Lackner,0,305141,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733925,Ottawa/Lackner,0,305144,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733926,Ottawa/Lackner,0,305176,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733927,Ottawa/Lackner,0,305165,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733928,Ottawa/Lackner,0,305193,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733929,Ottawa/Lackner,0,305192,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733930,Ottawa/Lackner,0,305143,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733931,Ottawa/Lackner,0,305142,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733932,Ottawa/Lackner,0,305141,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733933,Ottawa/Lackner,0,305144,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733934,Ottawa/Lackner,0,305176,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733935,Ottawa/Lackner,0,305165,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733936,Ottawa/Lackner,0,305193,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733937,Ottawa/Lackner,0,305192,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733938,Ottawa/Lackner,0,305143,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733939,Ottawa/Lackner,0,305142,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733940,Ottawa/Lackner,0,305141,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733941,Ottawa/Lackner,0,305144,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733942,Ottawa/Lackner,0,305176,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733943,Ottawa/Lackner,0,305165,2040009,1,1
204,204-Saturday-1-21FAL-0000010,2733944,The Boardwalk Station,1,305143,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733945,The Boardwalk Station,1,305142,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733946,The Boardwalk Station,1,305141,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733947,The Boardwalk Station,1,305144,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733948,The Boardwalk Station,1,305176,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733949,The Boardwalk Station,1,305165,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733950,The Boardwalk Station,1,305192,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733951,The Boardwalk Station,1,305143,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733952,The Boardwalk Station,1,305142,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733953,The Boardwalk Station,1,305141,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733954,The Boardwalk Station,1,305144,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733955,The Boardwalk Station,1,305176,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733956,The Boardwalk Station,1,305165,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733957,The Boardwalk Station,1,305193,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733958,The Boardwalk Station,1,305192,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733959,The Boardwalk Station,1,305143,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733960,The Boardwalk Station,1,305142,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733961,The Boardwalk Station,1,305141,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733962,The Boardwalk Station,1,305144,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733963,The Boardwalk Station,1,305176,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733964,The Boardwalk Station,1,305165,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733965,The Boardwalk Station,1,305193,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733966,The Boardwalk Station,1,305192,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733967,The Boardwalk Station,1,305143,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733968,The Boardwalk Station,1,305142,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733969,The Boardwalk Station,1,305141,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733970,The Boardwalk Station,1,305144,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733971,The Boardwalk Station,1,305176,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733972,The Boardwalk Station,1,305165,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733973,The Boardwalk Station,1,305193,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733974,The Boardwalk Station,1,305192,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733975,The Boardwalk Station,1,305143,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733976,The Boardwalk Station,1,305142,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733977,The Boardwalk Station,1,305193,2040008,1,1
204,204-Saturday-1-21FAL-0000010,2733978,The Boardwalk Station,1,305192,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736826,The Boardwalk Station,1,305322,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736827,The Boardwalk Station,1,305325,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736828,The Boardwalk Station,1,305326,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736829,The Boardwalk Station,1,305327,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736830,The Boardwalk Station,1,305323,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736831,The Boardwalk Station,1,305324,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736832,The Boardwalk Station,1,305342,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736833,The Boardwalk Station,1,305341,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736834,The Boardwalk Station,1,305325,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736835,The Boardwalk Station,1,305326,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736836,The Boardwalk Station,1,305327,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736837,The Boardwalk Station,1,305323,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736838,The Boardwalk Station,1,305324,2040008,1,1
204,204-Sunday-1-21FAL-0000001,2736839,The Boardwalk Station,1,305322,2040008,1,1
